CountyFIPS,Year,Days_with_AQI,Good_Days,Moderate_Days,USG_Days,Unhealthy_Days,Very_Unhealthy_Days,Hazardous_Days,Max_AQI,AQI_90th_Percentile,Median_AQI,Days_NO2,Days_Ozone,Days_PM2_5,Days_PM10,AQI_Coverage_Pct,Poor_Air_Days,Poor_Air_Days_Pct,is_extreme_aqi,is_extreme_aqi_high,is_extreme_aqi_low
45083,2022,363,206,157,0,0,0,0,87,61,47,0,120,243,0,99.45205479452056,0,0.0,False,False,False
45091,2019,365,210,148,7,0,0,0,133,64,47,0,146,219,0,100.0,7,1.9178082191780823,False,False,False
45091,2020,366,303,63,0,0,0,0,93,53,39,0,156,210,0,100.0,0,0.0,False,False,False
45091,2021,360,257,103,0,0,0,0,97,61,44,0,181,179,0,98.63013698630137,0,0.0,False,False,False
45091,2022,363,253,109,1,0,0,0,126,58,44,0,170,193,0,99.45205479452056,1,0.2754820936639118,False,False,False
46011,2019,365,273,87,5,0,0,0,126,66,43,0,311,44,10,100.0,5,1.36986301369863,False,False,False
46011,2020,366,305,61,0,0,0,0,87,55,39,0,281,52,33,100.0,0,0.0,False,False,False
46011,2021,365,270,87,6,1,1,0,236,67,39,0,236,103,26,100.0,8,2.191780821917808,False,False,False
46011,2022,364,320,44,0,0,0,0,87,54,36,0,266,54,44,99.72602739726028,0,0.0,False,False,False
46013,2020,364,308,56,0,0,0,0,78,54,28,0,0,258,106,99.4535519125683,0,0.0,False,False,False
46013,2021,356,301,52,0,2,1,0,208,58,26,0,0,210,146,97.53424657534246,3,0.8426966292134831,False,False,False
46013,2022,350,325,25,0,0,0,0,93,45,23,0,0,211,139,95.8904109589041,0,0.0,False,False,False
46029,2019,361,295,66,0,0,0,0,83,55,32,0,0,316,45,98.9041095890411,0,0.0,False,False,False
46029,2020,366,293,72,1,0,0,0,101,55,38,0,156,167,43,100.0,1,0.273224043715847,False,False,False
46029,2021,365,246,113,3,2,1,0,271,69,43,0,136,197,32,100.0,6,1.643835616438356,False,False,False
46029,2022,365,285,79,1,0,0,0,101,58,41,0,205,128,32,100.0,1,0.273972602739726,False,False,False
46065,2019,356,338,18,0,0,0,0,69,37,14,0,0,356,0,97.53424657534246,0,0.0,True,False,True
46065,2020,355,332,23,0,0,0,0,79,40,19,0,0,355,0,96.99453551912568,0,0.0,True,False,True
46065,2021,349,325,22,1,0,1,0,268,46,12,0,0,349,0,95.61643835616438,2,0.5730659025787965,True,False,True
46065,2022,362,352,10,0,0,0,0,63,28,7,0,0,362,0,99.17808219178085,0,0.0,True,False,True
46099,2019,365,301,63,1,0,0,0,105,55,37,7,265,91,2,100.0,1,0.273972602739726,False,False,False
46099,2020,366,298,68,0,0,0,0,90,56,38,2,205,151,8,100.0,0,0.0,False,False,False
46099,2021,349,266,78,3,2,0,0,193,61,39,12,193,126,18,95.61643835616438,5,1.4326647564469914,False,False,False
46099,2022,365,300,64,1,0,0,0,105,57,39,0,265,79,21,100.0,1,0.273972602739726,False,False,False
46103,2019,361,267,90,4,0,0,0,117,61,33,10,0,175,176,98.9041095890411,4,1.10803324099723,False,False,False
46103,2020,366,264,102,0,0,0,0,92,64,35,27,0,197,142,100.0,0,0.0,False,False,False
46103,2021,365,244,114,5,1,1,0,202,73,39,16,0,197,152,100.0,7,1.9178082191780823,False,False,False
46103,2022,363,238,123,2,0,0,0,116,69,40,13,0,196,154,99.45205479452056,2,0.5509641873278237,False,False,False
47001,2019,234,177,55,2,0,0,0,105,71,44,0,234,0,0,64.10958904109589,2,0.8547008547008548,False,False,False
47001,2020,245,238,7,0,0,0,0,64,46,35,0,245,0,0,66.93989071038251,0,0.0,False,False,False
47001,2021,235,219,16,0,0,0,0,87,49,38,0,235,0,0,64.38356164383562,0,0.0,False,False,False
47001,2022,245,228,17,0,0,0,0,80,48,39,0,245,0,0,67.12328767123287,0,0.0,False,False,False
47009,2019,365,223,140,2,0,0,0,115,61,46,0,180,185,0,100.0,2,0.547945205479452,False,False,False
47009,2020,366,273,93,0,0,0,0,93,56,42,0,183,183,0,100.0,0,0.0,False,False,False
47009,2021,365,231,132,2,0,0,0,107,61,44,0,168,197,0,100.0,2,0.547945205479452,False,False,False
47009,2022,365,238,126,1,0,0,0,115,58,45,0,169,196,0,100.0,1,0.273972602739726,False,False,False
47037,2019,365,151,213,1,0,0,0,101,64,52,10,63,292,0,100.0,1,0.273972602739726,False,False,False
47037,2020,366,190,174,2,0,0,0,116,62,50,4,71,291,0,100.0,2,0.546448087431694,False,False,False
47037,2021,365,152,209,4,0,0,0,116,70,52,6,47,312,0,100.0,4,1.095890410958904,False,False,False
47037,2022,365,169,194,2,0,0,0,143,66,51,5,70,290,0,100.0,2,0.547945205479452,False,False,False
47045,2019,360,275,85,0,0,0,0,66,54,35,0,0,360,0,98.63013698630137,0,0.0,False,False,False
47045,2020,351,293,57,1,0,0,0,117,53,31,0,0,351,0,95.90163934426228,1,0.2849002849002849,False,False,False
47045,2021,350,242,107,1,0,0,0,105,60,39,0,0,350,0,95.8904109589041,1,0.2857142857142857,False,False,False
47045,2022,356,258,97,1,0,0,0,102,56,39,0,0,356,0,97.53424657534246,1,0.2808988764044944,False,False,False
47065,2019,365,181,184,0,0,0,0,97,67,51,0,127,238,0,100.0,0,0.0,False,False,False
47065,2020,364,219,144,0,1,0,0,151,61,46,0,92,272,0,99.4535519125683,1,0.2747252747252747,False,False,False
47065,2021,351,191,159,1,0,0,0,101,64,48,0,116,235,0,96.16438356164385,1,0.2849002849002849,False,False,False
47065,2022,341,169,171,1,0,0,0,105,66,51,0,87,254,0,93.42465753424658,1,0.2932551319648094,False,False,False
47089,2019,234,197,37,0,0,0,0,93,58,44,0,234,0,0,64.10958904109589,0,0.0,False,False,False
47089,2020,240,232,8,0,0,0,0,74,48,37,0,240,0,0,65.57377049180327,0,0.0,False,False,False
47089,2021,235,199,36,0,0,0,0,100,58,41,0,235,0,0,64.38356164383562,0,0.0,False,False,False
47089,2022,244,219,25,0,0,0,0,87,51,41,0,244,0,0,66.84931506849315,0,0.0,False,False,False
47093,2019,364,214,150,0,0,0,0,84,62,46,0,128,232,4,99.72602739726028,0,0.0,False,False,False
47093,2020,366,233,133,0,0,0,0,91,60,44,0,85,281,0,100.0,0,0.0,False,False,False
47093,2021,365,153,207,5,0,0,0,150,69,52,0,51,314,0,100.0,5,1.36986301369863,False,False,False
47093,2022,365,185,180,0,0,0,0,77,63,49,0,77,288,0,100.0,0,0.0,False,False,False
47099,2019,330,244,86,0,0,0,0,66,55,36,0,0,330,0,90.41095890410958,0,0.0,False,False,False
47099,2020,359,325,34,0,0,0,0,75,49,26,0,0,359,0,98.08743169398907,0,0.0,False,False,False
47099,2021,357,274,83,0,0,0,0,98,57,34,0,0,357,0,97.80821917808218,0,0.0,False,False,False
47099,2022,351,306,45,0,0,0,0,82,53,26,0,0,351,0,96.16438356164385,0,0.0,False,False,False
47105,2019,365,251,114,0,0,0,0,93,58,43,0,120,245,0,100.0,0,0.0,False,False,False
47105,2020,366,299,67,0,0,0,0,97,54,38,0,136,230,0,100.0,0,0.0,False,False,False
47105,2021,365,259,106,0,0,0,0,90,59,42,0,134,231,0,100.0,0,0.0,False,False,False
47105,2022,365,303,62,0,0,0,0,77,53,39,0,142,223,0,100.0,0,0.0,False,False,False
47107,2019,357,239,118,0,0,0,0,69,57,41,0,0,357,0,97.80821917808218,0,0.0,False,False,False
47107,2020,358,280,78,0,0,0,0,89,55,37,0,0,358,0,97.81420765027322,0,0.0,False,False,False
47107,2021,360,250,110,0,0,0,0,90,59,37,0,0,360,0,98.63013698630137,0,0.0,False,False,False
47107,2022,357,233,124,0,0,0,0,73,56,41,0,0,357,0,97.80821917808218,0,0.0,False,False,False
47113,2019,362,262,100,0,0,0,0,65,56,36,0,0,362,0,99.17808219178085,0,0.0,False,False,False
47113,2020,354,304,49,1,0,0,0,108,53,33,0,0,354,0,96.72131147540983,1,0.2824858757062147,False,False,False
47113,2021,356,249,106,1,0,0,0,106,60,38,0,0,356,0,97.53424657534246,1,0.2808988764044944,False,False,False
47113,2022,359,245,113,1,0,0,0,102,58,41,0,0,359,0,98.35616438356163,1,0.2785515320334262,False,False,False
47119,2019,362,301,61,0,0,0,0,66,53,31,0,0,362,0,99.17808219178085,0,0.0,False,False,False
47119,2020,351,302,49,0,0,0,0,92,53,29,0,0,351,0,95.90163934426228,0,0.0,False,False,False
47119,2021,349,252,96,1,0,0,0,109,60,35,0,0,349,0,95.61643835616438,1,0.2865329512893982,False,False,False
47119,2022,344,282,62,0,0,0,0,82,54,33,0,0,344,0,94.24657534246576,0,0.0,False,False,False
47125,2019,362,278,84,0,0,0,0,67,55,35,0,0,362,0,99.17808219178085,0,0.0,False,False,False
47125,2020,359,288,69,2,0,0,0,116,54,35,0,0,359,0,98.08743169398907,2,0.5571030640668524,False,False,False
47125,2021,359,279,79,1,0,0,0,138,59,33,0,0,359,0,98.35616438356163,1,0.2785515320334262,False,False,False
47125,2022,359,280,79,0,0,0,0,87,55,36,0,0,359,0,98.35616438356163,0,0.0,False,False,False
47141,2019,360,291,69,0,0,0,0,67,54,33,0,0,360,0,98.63013698630137,0,0.0,False,False,False
47141,2020,359,310,48,1,0,0,0,105,52,31,0,0,359,0,98.08743169398907,1,0.2785515320334262,False,False,False
47141,2021,356,268,88,0,0,0,0,91,58,36,0,0,356,0,97.53424657534246,0,0.0,False,False,False
47141,2022,347,289,58,0,0,0,0,81,53,32,0,0,347,0,95.06849315068492,0,0.0,False,False,False
47145,2019,356,251,105,0,0,0,0,75,55,37,0,0,356,0,97.53424657534246,0,0.0,False,False,False
47145,2020,338,272,66,0,0,0,0,92,55,35,0,0,338,0,92.34972677595628,0,0.0,False,False,False
47145,2021,357,256,101,0,0,0,0,89,57,37,0,0,357,0,97.80821917808218,0,0.0,False,False,False
47145,2022,340,273,66,0,1,0,0,162,55,36,0,0,340,0,93.15068493150685,1,0.2941176470588235,False,False,False
47155,2019,364,287,77,0,0,0,0,90,61,44,0,364,0,0,99.72602739726028,0,0.0,False,False,False
47155,2020,363,336,26,1,0,0,0,105,49,40,0,363,0,0,99.18032786885246,1,0.2754820936639118,False,False,False
47155,2021,363,310,53,0,0,0,0,93,54,42,0,363,0,0,99.45205479452056,0,0.0,False,False,False
47155,2022,310,262,48,0,0,0,0,93,54,44,0,310,0,0,84.93150684931507,0,0.0,False,False,False
47157,2019,365,152,209,4,0,0,0,148,67,52,3,118,243,1,100.0,4,1.095890410958904,False,False,False
47157,2020,366,158,207,0,1,0,0,153,65,52,0,72,294,0,100.0,1,0.273224043715847,False,False,False
47157,2021,365,209,152,4,0,0,0,150,67,48,0,127,238,0,100.0,4,1.095890410958904,False,False,False
47157,2022,365,224,131,8,2,0,0,159,69,46,6,184,174,1,100.0,10,2.73972602739726,False,False,False
47163,2019,362,240,121,1,0,0,0,119,59,44,0,158,204,0,99.17808219178085,1,0.2762430939226519,False,False,False
47163,2020,366,314,52,0,0,0,0,80,52,36,0,161,205,0,100.0,0,0.0,False,False,False
47163,2021,365,273,92,0,0,0,0,100,59,41,0,153,212,0,100.0,0,0.0,False,False,False
47163,2022,364,299,65,0,0,0,0,87,54,40,0,174,190,0,99.72602739726028,0,0.0,False,False,False
47165,2019,357,240,117,0,0,0,0,93,61,44,0,160,197,0,97.80821917808218,0,0.0,False,False,False
47165,2020,360,273,86,1,0,0,0,121,56,41,0,137,223,0,98.36065573770492,1,0.2777777777777778,False,False,False
47165,2021,357,236,119,2,0,0,0,133,62,44,0,109,248,0,97.80821917808218,2,0.5602240896358543,False,False,False
47165,2022,358,249,108,1,0,0,0,147,58,42,0,143,215,0,98.08219178082192,1,0.2793296089385474,False,False,False
47187,2019,245,215,30,0,0,0,0,84,51,42,0,245,0,0,67.12328767123287,0,0.0,False,False,False
47187,2020,241,231,10,0,0,0,0,71,47,37,0,241,0,0,65.84699453551912,0,0.0,False,False,False
47187,2021,243,225,18,0,0,0,0,67,50,39,0,243,0,0,66.57534246575342,0,0.0,False,False,False
47187,2022,244,209,33,2,0,0,0,122,54,41,0,244,0,0,66.84931506849315,2,0.819672131147541,False,False,False
47189,2019,231,205,26,0,0,0,0,80,51,40,0,231,0,0,63.287671232876704,0,0.0,False,False,False
47189,2020,245,240,5,0,0,0,0,64,45,33,0,245,0,0,66.93989071038251,0,0.0,False,False,False
47189,2021,243,221,22,0,0,0,0,74,48,37,0,243,0,0,66.57534246575342,0,0.0,False,False,False
47189,2022,242,221,20,1,0,0,0,122,49,39,0,242,0,0,66.3013698630137,1,0.4132231404958678,False,False,False
48013,2020,214,149,64,0,1,0,0,158,65,38,0,0,214,0,58.46994535519126,1,0.4672897196261681,False,False,False
48013,2021,356,213,143,0,0,0,0,87,63,43,0,0,356,0,97.53424657534246,0,0.0,False,False,False
48013,2022,356,218,136,2,0,0,0,115,62,44,0,0,356,0,97.53424657534246,2,0.5617977528089888,False,False,False
48027,2019,365,237,126,2,0,0,0,105,62,45,1,211,153,0,100.0,2,0.547945205479452,False,False,False
48027,2020,366,236,129,1,0,0,0,135,63,44,0,193,173,0,100.0,1,0.273224043715847,False,False,False
48027,2021,365,240,122,3,0,0,0,122,69,44,0,230,135,0,100.0,3,0.821917808219178,False,False,False
48027,2022,365,241,121,3,0,0,0,129,73,46,0,246,119,0,100.0,3,0.821917808219178,False,False,False
48029,2019,365,117,243,4,1,0,0,175,74,55,0,93,271,1,100.0,5,1.36986301369863,False,False,False
48029,2020,366,119,237,9,1,0,0,160,80,55,0,110,255,1,100.0,10,2.73224043715847,False,False,False
48029,2021,365,113,240,12,0,0,0,147,80,55,0,94,269,2,100.0,12,3.287671232876712,False,False,False
48029,2022,365,116,236,12,0,1,0,214,80,55,0,105,259,1,100.0,13,3.5616438356164384,False,False,False
48037,2019,349,171,177,1,0,0,0,109,62,51,0,0,349,0,95.61643835616438,1,0.2865329512893982,False,False,False
48037,2020,358,193,164,1,0,0,0,127,61,48,0,0,358,0,97.81420765027322,1,0.2793296089385474,False,False,False
48037,2021,357,163,193,1,0,0,0,106,64,52,0,0,357,0,97.80821917808218,1,0.2801120448179272,False,False,False
48037,2022,349,144,205,0,0,0,0,99,65,52,0,0,349,0,95.61643835616438,0,0.0,False,False,False
48039,2019,365,325,33,6,1,0,0,161,51,33,5,360,0,0,100.0,7,1.9178082191780823,False,False,False
48039,2020,365,328,34,2,1,0,0,182,51,33,11,354,0,0,99.72677595628416,3,0.821917808219178,False,False,False
48039,2021,365,331,22,11,1,0,0,159,50,34,10,355,0,0,100.0,12,3.287671232876712,False,False,False
48039,2022,365,311,46,8,0,0,0,119,61,35,5,360,0,0,100.0,8,2.191780821917808,False,False,False
48041,2020,303,210,93,0,0,0,0,99,57,40,0,0,303,0,82.78688524590164,0,0.0,False,False,False
48041,2021,356,248,108,0,0,0,0,85,58,40,0,0,356,0,97.53424657534246,0,0.0,False,False,False
48041,2022,345,251,94,0,0,0,0,94,55,40,0,0,345,0,94.52054794520548,0,0.0,False,False,False
48043,2019,362,278,84,0,0,0,0,93,57,42,0,257,105,0,99.17808219178085,0,0.0,False,False,False
48043,2020,360,314,46,0,0,0,0,80,52,41,0,278,82,0,98.36065573770492,0,0.0,False,False,False
48043,2021,356,287,68,1,0,0,0,105,57,42,0,276,80,0,97.53424657534246,1,0.2808988764044944,False,False,False
48043,2022,357,266,91,0,0,0,0,87,58,42,0,255,102,0,97.80821917808218,0,0.0,False,False,False
48061,2019,365,172,193,0,0,0,0,91,67,52,0,83,282,0,100.0,0,0.0,False,False,False
48061,2020,366,158,199,6,3,0,0,184,74,52,0,64,302,0,100.0,9,2.459016393442623,False,False,False
48061,2021,365,162,203,0,0,0,0,99,70,52,0,67,298,0,100.0,0,0.0,False,False,False
48061,2022,365,191,171,3,0,0,0,120,70,48,0,92,273,0,100.0,3,0.821917808219178,False,False,False
48085,2019,365,309,48,7,1,0,0,156,58,40,0,365,0,0,100.0,8,2.191780821917808,False,False,False
48085,2020,365,317,45,2,1,0,0,154,54,37,0,365,0,0,99.72677595628416,3,0.821917808219178,False,False,False
48085,2021,357,294,55,7,1,0,0,154,64,37,0,357,0,0,97.80821917808218,8,2.2408963585434174,False,False,False
48085,2022,359,289,63,7,0,0,0,143,71,40,0,359,0,0,98.35616438356163,7,1.9498607242339836,False,False,False
48113,2019,365,156,203,6,0,0,0,143,74,52,6,137,222,0,100.0,6,1.643835616438356,False,False,False
48113,2020,366,218,142,6,0,0,0,135,69,46,17,161,187,1,100.0,6,1.639344262295082,False,False,False
48113,2021,365,210,145,9,1,0,0,174,71,47,12,180,172,1,100.0,10,2.73972602739726,False,False,False
48113,2022,365,164,184,17,0,0,0,148,74,52,12,145,207,1,100.0,17,4.657534246575342,False,False,False
48121,2019,365,239,114,12,0,0,0,133,67,44,1,236,128,0,100.0,12,3.287671232876712,False,False,False
48121,2020,366,245,113,8,0,0,0,142,71,44,3,223,140,0,100.0,8,2.185792349726776,False,False,False
48121,2021,365,222,122,18,3,0,0,179,77,45,0,226,139,0,100.0,21,5.753424657534247,False,False,False
48121,2022,365,209,136,19,1,0,0,187,87,47,0,268,97,0,100.0,20,5.47945205479452,True,True,False
48135,2019,354,251,103,0,0,0,0,82,56,38,0,0,354,0,96.986301369863,0,0.0,False,False,False
48135,2020,346,271,75,0,0,0,0,96,57,36,0,0,346,0,94.53551912568308,0,0.0,False,False,False
48135,2021,349,269,80,0,0,0,0,91,56,35,0,0,349,0,95.61643835616438,0,0.0,False,False,False
48135,2022,360,266,94,0,0,0,0,94,58,37,0,0,360,0,98.63013698630137,0,0.0,False,False,False
48139,2019,365,250,115,0,0,0,0,97,58,44,5,188,172,0,100.0,0,0.0,False,False,False
48139,2020,366,239,126,1,0,0,0,125,61,45,2,137,227,0,100.0,1,0.273224043715847,False,False,False
48139,2021,363,262,100,1,0,0,0,105,60,43,5,184,174,0,99.45205479452056,1,0.2754820936639118,False,False,False
48139,2022,364,311,53,0,0,0,0,97,54,38,6,317,41,0,99.72602739726028,0,0.0,False,False,False
48141,2019,365,100,252,11,2,0,0,159,84,57,6,142,214,3,100.0,13,3.5616438356164384,False,False,False
48141,2020,366,95,252,17,2,0,0,192,89,59,6,151,181,28,100.0,19,5.191256830601093,True,True,False
48141,2021,365,91,255,19,0,0,0,150,84,59,7,141,207,10,100.0,19,5.205479452054795,False,False,False
48141,2022,365,72,273,19,1,0,0,163,86,59,3,132,220,10,100.0,20,5.47945205479452,True,True,False
48167,2019,362,247,107,8,0,0,0,136,63,43,3,215,143,1,99.17808219178085,8,2.209944751381215,False,False,False
48167,2020,360,238,119,3,0,0,0,143,66,44,1,198,159,2,98.36065573770492,3,0.8333333333333334,False,False,False
48167,2021,361,259,99,3,0,0,0,122,63,43,1,194,163,3,98.9041095890411,3,0.8310249307479225,False,False,False
48167,2022,365,236,122,6,1,0,0,159,66,46,0,184,181,0,100.0,7,1.9178082191780823,False,False,False
48183,2019,362,328,33,1,0,0,0,112,50,35,3,359,0,0,99.17808219178085,1,0.2762430939226519,False,False,False
48183,2020,363,357,6,0,0,0,0,74,44,31,10,353,0,0,99.18032786885246,0,0.0,False,False,False
48183,2021,365,336,29,0,0,0,0,93,48,33,7,358,0,0,100.0,0,0.0,False,False,False
48183,2022,365,329,35,1,0,0,0,143,50,35,2,363,0,0,100.0,1,0.273972602739726,False,False,False
48201,2019,365,91,247,22,4,1,0,202,93,56,7,106,252,0,100.0,27,7.397260273972603,True,True,False
48201,2020,366,109,240,15,2,0,0,190,82,56,5,94,266,1,100.0,17,4.644808743169399,False,False,False
48201,2021,365,64,276,18,7,0,0,179,90,58,3,69,283,10,100.0,25,6.849315068493151,True,True,False
48201,2022,365,57,281,22,5,0,0,179,93,60,3,89,238,35,100.0,27,7.397260273972603,True,True,False
48203,2019,358,242,116,0,0,0,0,90,58,44,0,131,227,0,98.08219178082192,0,0.0,False,False,False
48203,2020,363,264,99,0,0,0,0,100,57,40,0,108,255,0,99.18032786885246,0,0.0,False,False,False
48203,2021,362,205,153,3,1,0,0,161,64,47,0,89,273,0,99.17808219178085,4,1.1049723756906076,False,False,False
48203,2022,328,164,159,4,1,0,0,181,64,51,1,110,217,0,89.86301369863014,5,1.524390243902439,False,False,False
48215,2019,365,184,179,2,0,0,0,106,69,50,0,76,289,0,100.0,2,0.547945205479452,False,False,False
48215,2020,366,222,139,3,2,0,0,157,69,44,0,78,288,0,100.0,5,1.366120218579235,False,False,False
48215,2021,363,169,192,2,0,0,0,108,74,52,0,85,278,0,99.45205479452056,2,0.5509641873278237,False,False,False
48215,2022,365,197,165,3,0,0,0,136,70,49,0,103,262,0,100.0,3,0.821917808219178,False,False,False
48221,2019,357,325,31,1,0,0,0,133,50,35,0,357,0,0,97.80821917808218,1,0.2801120448179272,False,False,False
48221,2020,357,330,27,0,0,0,0,100,48,33,0,357,0,0,97.54098360655738,0,0.0,False,False,False
48221,2021,357,331,25,1,0,0,0,122,49,35,0,357,0,0,97.80821917808218,1,0.2801120448179272,False,False,False
48221,2022,360,295,54,11,0,0,0,150,64,38,0,360,0,0,98.63013698630137,11,3.055555555555556,False,False,False
48231,2019,364,345,19,0,0,0,0,97,47,35,3,361,0,0,99.72602739726028,0,0.0,False,False,False
48231,2020,366,351,15,0,0,0,0,87,45,32,2,364,0,0,100.0,0,0.0,False,False,False
48231,2021,362,343,19,0,0,0,0,93,46,33,5,357,0,0,99.17808219178085,0,0.0,False,False,False
48231,2022,358,330,28,0,0,0,0,97,50,36,5,353,0,0,98.08219178082192,0,0.0,False,False,False
48245,2019,365,194,165,6,0,0,0,150,67,49,0,142,223,0,100.0,6,1.643835616438356,False,False,False
48245,2020,363,219,142,2,0,0,0,122,65,46,0,148,215,0,99.18032786885246,2,0.5509641873278237,False,False,False
48245,2021,365,231,131,3,0,0,0,115,62,44,0,147,218,0,100.0,3,0.821917808219178,False,False,False
48245,2022,365,203,157,5,0,0,0,129,66,48,0,117,248,0,100.0,5,1.36986301369863,False,False,False
48251,2019,352,298,47,7,0,0,0,143,61,38,0,352,0,0,96.43835616438356,7,1.9886363636363635,False,False,False
48251,2020,349,320,27,2,0,0,0,105,50,34,0,349,0,0,95.3551912568306,2,0.5730659025787965,False,False,False
48251,2021,363,311,46,6,0,0,0,136,61,37,0,363,0,0,99.45205479452056,6,1.6528925619834711,False,False,False
48251,2022,362,281,67,13,1,0,0,156,74,41,0,362,0,0,99.17808219178085,14,3.867403314917127,False,False,False
48255,2020,363,363,0,0,0,0,0,32,17,6,363,0,0,0,99.18032786885246,0,0.0,True,False,True
48255,2021,364,364,0,0,0,0,0,26,16,6,364,0,0,0,99.72602739726028,0,0.0,True,False,True
48255,2022,349,349,0,0,0,0,0,34,17,6,349,0,0,0,95.61643835616438,0,0.0,True,False,True
48257,2019,365,278,87,0,0,0,0,93,57,42,0,209,156,0,100.0,0,0.0,False,False,False
48257,2020,366,260,105,1,0,0,0,134,60,42,3,171,192,0,100.0,1,0.273224043715847,False,False,False
48257,2021,365,269,96,0,0,0,0,84,58,40,3,153,209,0,100.0,0,0.0,False,False,False
48257,2022,365,252,110,3,0,0,0,112,62,44,1,216,148,0,100.0,3,0.821917808219178,False,False,False
48273,2019,284,182,102,0,0,0,0,89,61,41,0,0,284,0,77.8082191780822,0,0.0,False,False,False
48273,2020,330,181,143,4,2,0,0,174,70,46,0,0,330,0,90.1639344262295,6,1.818181818181818,False,False,False
48273,2021,348,185,162,1,0,0,0,109,68,48,0,0,348,0,95.34246575342463,1,0.2873563218390804,False,False,False
48273,2022,347,196,147,4,0,0,0,133,65,47,0,0,347,0,95.06849315068492,4,1.1527377521613833,False,False,False
48303,2019,330,281,48,1,0,0,0,103,53,34,0,0,330,0,90.41095890410958,1,0.303030303030303,False,False,False
48303,2020,352,311,41,0,0,0,0,83,52,26,0,0,352,0,96.17486338797814,0,0.0,False,False,False
48303,2021,347,278,69,0,0,0,0,85,55,31,0,0,347,0,95.06849315068492,0,0.0,False,False,False
48303,2022,347,300,45,2,0,0,0,138,54,26,0,0,347,0,95.06849315068492,2,0.5763688760806917,False,False,False
48309,2019,365,313,52,0,0,0,0,87,54,39,0,276,88,0,100.0,0,0.0,False,False,False
48309,2020,366,294,72,0,0,0,0,97,54,39,0,231,135,0,100.0,0,0.0,False,False,False
48309,2021,364,280,84,0,0,0,0,100,59,39,0,216,146,0,99.72602739726028,0,0.0,False,False,False
48309,2022,364,209,155,0,0,0,0,100,64,48,0,122,239,0,99.72602739726028,0,0.0,False,False,False
48323,2019,339,246,92,1,0,0,0,104,59,34,0,0,339,0,92.87671232876713,1,0.2949852507374631,False,False,False
48323,2020,347,254,92,0,1,0,0,164,61,36,0,0,347,0,94.80874316939892,1,0.2881844380403458,False,False,False
48323,2021,353,239,114,0,0,0,0,88,61,37,0,0,353,0,96.7123287671233,0,0.0,False,False,False
48323,2022,349,256,92,1,0,0,0,107,62,36,0,0,349,0,95.61643835616438,1,0.2865329512893982,False,False,False
48339,2019,365,261,99,5,0,0,0,143,61,44,2,226,137,0,100.0,5,1.36986301369863,False,False,False
48339,2020,366,219,139,8,0,0,0,129,64,44,1,142,223,0,100.0,8,2.185792349726776,False,False,False
48339,2021,359,204,152,2,1,0,0,151,66,47,0,148,211,0,98.35616438356163,3,0.8356545961002786,False,False,False
48339,2022,364,175,183,6,0,0,0,126,71,51,1,137,226,0,99.72602739726028,6,1.6483516483516485,False,False,False
48349,2019,362,275,87,0,0,0,0,100,57,42,0,211,151,0,99.17808219178085,0,0.0,False,False,False
48349,2020,366,257,107,2,0,0,0,113,58,42,2,139,225,0,100.0,2,0.546448087431694,False,False,False
48349,2021,365,266,99,0,0,0,0,100,61,41,1,183,181,0,100.0,0,0.0,False,False,False
48349,2022,364,242,121,1,0,0,0,101,64,44,3,205,156,0,99.72602739726028,1,0.2747252747252747,False,False,False
48355,2019,365,198,166,1,0,0,0,107,66,49,0,113,252,0,100.0,1,0.273972602739726,False,False,False
48355,2020,366,227,137,0,2,0,0,162,67,46,0,135,231,0,100.0,2,0.546448087431694,False,False,False
48355,2021,364,200,162,2,0,0,0,113,67,47,0,127,236,1,99.72602739726028,2,0.5494505494505495,False,False,False
48355,2022,365,208,155,2,0,0,0,106,65,47,0,117,248,0,100.0,2,0.547945205479452,False,False,False
48361,2019,365,233,132,0,0,0,0,100,60,44,0,125,240,0,100.0,0,0.0,False,False,False
48361,2020,362,223,137,2,0,0,0,103,62,44,0,124,238,0,98.90710382513662,2,0.5524861878453038,False,False,False
48361,2021,364,262,102,0,0,0,0,80,57,41,3,111,250,0,99.72602739726028,0,0.0,False,False,False
48361,2022,365,247,116,2,0,0,0,108,60,43,3,123,239,0,100.0,2,0.547945205479452,False,False,False
48367,2019,363,317,46,0,0,0,0,100,54,37,0,363,0,0,99.45205479452056,0,0.0,False,False,False
48367,2020,362,331,30,1,0,0,0,115,50,35,0,362,0,0,98.90710382513662,1,0.2762430939226519,False,False,False
48367,2021,354,312,41,1,0,0,0,136,54,36,0,354,0,0,96.986301369863,1,0.2824858757062147,False,False,False
48367,2022,358,290,54,14,0,0,0,147,67,40,0,358,0,0,98.08219178082192,14,3.910614525139665,False,False,False
48375,2019,340,304,36,0,0,0,0,65,51,25,0,0,340,0,93.15068493150685,0,0.0,False,False,False
48375,2020,341,307,34,0,0,0,0,85,50,26,0,0,341,0,93.16939890710384,0,0.0,False,False,False
48375,2021,354,293,61,0,0,0,0,83,54,31,0,0,354,0,96.986301369863,0,0.0,False,False,False
48375,2022,359,312,46,1,0,0,0,108,53,31,0,0,359,0,98.35616438356163,1,0.2785515320334262,False,False,False
48397,2019,323,305,16,2,0,0,0,105,47,34,0,323,0,0,88.4931506849315,2,0.6191950464396285,False,False,False
