CountyFIPS,Year,Disease,Disease_AdjPrev,is_extreme_disease
42063,2020,Current Asthma,10.6,False
42063,2021,COPD,7.2,False
42063,2021,Current Asthma,10.9,False
42069,2019,COPD,6.8,False
42069,2019,Current Asthma,10.0,False
42069,2020,COPD,6.8,False
42069,2020,Current Asthma,10.1,False
42069,2021,COPD,6.5,False
42069,2021,Current Asthma,10.6,False
42071,2019,COPD,6.4,False
42071,2019,Current Asthma,10.3,False
42071,2020,COPD,6.5,False
42071,2020,Current Asthma,10.2,False
42071,2021,COPD,6.1,False
42071,2021,Current Asthma,10.6,False
42073,2019,COPD,7.4,False
42073,2019,Current Asthma,10.6,False
42073,2020,COPD,7.4,False
42073,2020,Current Asthma,10.5,False
42073,2021,COPD,7.2,False
42073,2021,Current Asthma,11.0,False
42075,2019,COPD,6.7,False
42075,2019,Current Asthma,9.9,False
42075,2021,COPD,6.6,False
42075,2021,Current Asthma,10.5,False
42077,2019,COPD,5.8,False
42077,2019,Current Asthma,9.5,False
42077,2020,COPD,6.1,False
42077,2020,Current Asthma,10.1,False
42077,2021,COPD,6.0,False
42077,2021,Current Asthma,10.5,False
42079,2019,COPD,6.9,False
42079,2019,Current Asthma,10.1,False
42079,2020,COPD,7.2,False
42079,2020,Current Asthma,10.3,False
42079,2021,COPD,7.1,False
42079,2021,Current Asthma,10.5,False
42081,2019,COPD,7.1,False
42081,2019,Current Asthma,10.5,False
42081,2020,COPD,7.1,False
42081,2020,Current Asthma,10.3,False
42081,2021,COPD,6.9,False
42081,2021,Current Asthma,11.1,False
42085,2019,COPD,7.3,False
42085,2019,Current Asthma,10.7,False
42085,2020,COPD,7.4,False
42085,2020,Current Asthma,10.5,False
42085,2021,COPD,7.2,False
42085,2021,Current Asthma,10.8,False
42091,2019,COPD,4.7,False
42091,2019,Current Asthma,9.5,False
42091,2020,COPD,4.7,False
42091,2020,Current Asthma,9.0,False
42091,2021,COPD,4.6,False
42091,2021,Current Asthma,9.8,False
42095,2019,COPD,5.7,False
42095,2019,Current Asthma,9.7,False
42095,2020,COPD,5.8,False
42095,2020,Current Asthma,9.8,False
42095,2021,COPD,5.6,False
42095,2021,Current Asthma,10.2,False
42101,2019,COPD,6.9,False
42101,2019,Current Asthma,11.4,False
42101,2020,COPD,7.0,False
42101,2020,Current Asthma,11.9,False
42101,2021,COPD,6.6,False
42101,2021,Current Asthma,11.8,False
42115,2019,COPD,7.4,False
42115,2019,Current Asthma,10.4,False
42115,2020,COPD,7.4,False
42115,2020,Current Asthma,10.4,False
42115,2021,COPD,7.2,False
42115,2021,Current Asthma,10.7,False
42125,2019,COPD,6.4,False
42125,2019,Current Asthma,10.2,False
42125,2020,COPD,6.3,False
42125,2020,Current Asthma,10.0,False
42125,2021,COPD,6.0,False
42125,2021,Current Asthma,10.4,False
42129,2019,COPD,6.3,False
42129,2019,Current Asthma,9.9,False
42129,2020,COPD,6.1,False
42129,2020,Current Asthma,10.1,False
42129,2021,COPD,6.0,False
42129,2021,Current Asthma,10.5,False
42131,2020,COPD,6.8,False
42131,2020,Current Asthma,10.0,False
42131,2021,COPD,6.6,False
42131,2021,Current Asthma,10.6,False
42133,2019,COPD,6.5,False
42133,2019,Current Asthma,9.9,False
42133,2020,COPD,6.5,False
42133,2020,Current Asthma,10.5,False
42133,2021,COPD,6.2,False
42133,2021,Current Asthma,10.6,False
44003,2019,COPD,6.8,False
44003,2019,Current Asthma,10.7,False
44003,2020,COPD,6.0,False
44003,2020,Current Asthma,11.9,False
44003,2021,COPD,5.4,False
44003,2021,Current Asthma,11.4,False
44003,2022,COPD,5.7,False
44003,2022,Current Asthma,11.8,False
44007,2019,COPD,6.8,False
44007,2019,Current Asthma,11.6,False
44007,2020,COPD,6.5,False
44007,2020,Current Asthma,12.6,False
44007,2021,COPD,5.6,False
44007,2021,Current Asthma,12.2,False
44007,2022,COPD,6.0,False
44007,2022,Current Asthma,12.4,False
44009,2019,COPD,5.9,False
44009,2019,Current Asthma,10.6,False
44009,2020,COPD,5.5,False
44009,2020,Current Asthma,11.6,False
44009,2021,COPD,5.0,False
44009,2021,Current Asthma,11.5,False
44009,2022,COPD,5.1,False
44009,2022,Current Asthma,10.9,False
45003,2020,COPD,6.8,False
45003,2020,Current Asthma,9.9,False
45003,2021,COPD,6.4,False
45003,2021,Current Asthma,9.7,False
45003,2022,COPD,6.1,False
45003,2022,Current Asthma,9.9,False
45007,2020,COPD,7.2,False
45007,2020,Current Asthma,10.1,False
45007,2021,COPD,7.0,False
45007,2021,Current Asthma,9.7,False
45007,2022,COPD,7.0,False
45007,2022,Current Asthma,10.2,False
45015,2020,COPD,6.5,False
45015,2020,Current Asthma,9.9,False
45015,2021,COPD,6.1,False
45015,2021,Current Asthma,9.3,False
45015,2022,COPD,5.7,False
45015,2022,Current Asthma,9.5,False
45019,2019,COPD,5.7,False
45019,2019,Current Asthma,9.4,False
45019,2020,COPD,5.4,False
45019,2020,Current Asthma,9.6,False
45019,2021,COPD,5.1,False
45019,2021,Current Asthma,9.0,False
45019,2022,COPD,5.0,False
45019,2022,Current Asthma,8.8,False
45031,2020,COPD,8.0,False
45031,2020,Current Asthma,11.0,False
45031,2021,COPD,7.7,False
45031,2021,Current Asthma,10.4,False
45031,2022,COPD,7.9,False
45031,2022,Current Asthma,10.8,False
45041,2019,COPD,7.5,False
45041,2019,Current Asthma,10.3,False
45041,2020,COPD,7.2,False
45041,2020,Current Asthma,10.9,False
45041,2021,COPD,7.0,False
45041,2021,Current Asthma,9.9,False
45041,2022,COPD,7.0,False
45041,2022,Current Asthma,10.3,False
45045,2019,COPD,5.9,False
45045,2019,Current Asthma,8.7,False
45045,2020,COPD,5.9,False
45045,2020,Current Asthma,9.9,False
45045,2021,COPD,5.6,False
45045,2021,Current Asthma,9.0,False
45045,2022,COPD,5.7,False
45045,2022,Current Asthma,9.5,False
45051,2020,COPD,6.9,False
45051,2020,Current Asthma,9.6,False
45051,2021,COPD,6.6,False
45051,2021,Current Asthma,9.5,False
45051,2022,COPD,6.7,False
45051,2022,Current Asthma,9.3,False
45063,2019,COPD,6.4,False
45063,2019,Current Asthma,9.2,False
45063,2020,COPD,6.4,False
45063,2020,Current Asthma,9.7,False
45063,2021,COPD,6.1,False
45063,2021,Current Asthma,9.2,False
45063,2022,COPD,5.9,False
45063,2022,Current Asthma,9.3,False
45079,2019,COPD,5.8,False
45079,2019,Current Asthma,9.7,False
45079,2020,COPD,5.8,False
45079,2020,Current Asthma,10.6,False
45079,2021,COPD,5.7,False
45079,2021,Current Asthma,10.0,False
45079,2022,COPD,5.7,False
45079,2022,Current Asthma,9.9,False
45083,2019,COPD,7.0,False
45083,2019,Current Asthma,9.5,False
45083,2020,COPD,6.8,False
45083,2020,Current Asthma,10.1,False
45083,2021,COPD,6.8,False
45083,2021,Current Asthma,10.0,False
45083,2022,COPD,6.7,False
45083,2022,Current Asthma,9.7,False
45091,2019,COPD,6.0,False
45091,2019,Current Asthma,8.9,False
45091,2020,COPD,5.8,False
45091,2020,Current Asthma,9.7,False
45091,2021,COPD,5.5,False
45091,2021,Current Asthma,9.1,False
45091,2022,COPD,5.3,False
45091,2022,Current Asthma,9.3,False
46011,2019,COPD,4.6,False
46011,2019,Current Asthma,7.8,False
46011,2020,COPD,4.8,False
46011,2020,Current Asthma,8.7,False
46011,2021,COPD,4.9,False
46011,2021,Current Asthma,8.9,False
46011,2022,COPD,5.5,False
46011,2022,Current Asthma,9.7,False
46013,2020,COPD,4.7,False
46013,2020,Current Asthma,8.5,False
46013,2021,COPD,5.2,False
46013,2021,Current Asthma,8.4,False
46013,2022,COPD,5.4,False
46013,2022,Current Asthma,9.8,False
46029,2019,COPD,5.5,False
46029,2019,Current Asthma,8.5,False
46029,2020,COPD,5.5,False
46029,2020,Current Asthma,8.6,False
46029,2021,COPD,5.8,False
46029,2021,Current Asthma,8.9,False
46029,2022,COPD,6.1,False
46029,2022,Current Asthma,10.4,False
46065,2019,COPD,5.0,False
46065,2019,Current Asthma,8.8,False
46065,2020,COPD,4.8,False
46065,2020,Current Asthma,9.1,False
46065,2021,COPD,5.1,False
46065,2021,Current Asthma,9.0,False
46065,2022,COPD,5.0,False
46065,2022,Current Asthma,10.3,False
46099,2019,COPD,4.8,False
46099,2019,Current Asthma,8.0,False
46099,2020,COPD,4.8,False
46099,2020,Current Asthma,9.3,False
46099,2021,COPD,5.0,False
46099,2021,Current Asthma,8.8,False
46099,2022,COPD,5.3,False
46099,2022,Current Asthma,9.7,False
46103,2019,COPD,5.3,False
46103,2019,Current Asthma,8.3,False
46103,2020,COPD,5.4,False
46103,2020,Current Asthma,9.1,False
46103,2021,COPD,5.2,False
46103,2021,Current Asthma,8.7,False
46103,2022,COPD,5.6,False
46103,2022,Current Asthma,10.3,False
47001,2019,COPD,8.8,False
47001,2019,Current Asthma,9.9,False
47001,2020,COPD,8.1,False
47001,2020,Current Asthma,10.7,False
47001,2021,COPD,8.1,False
47001,2021,Current Asthma,10.5,False
47001,2022,COPD,7.9,False
47001,2022,Current Asthma,10.8,False
47009,2019,COPD,8.3,False
47009,2019,Current Asthma,9.6,False
47009,2020,COPD,7.4,False
47009,2020,Current Asthma,10.4,False
47009,2021,COPD,7.6,False
47009,2021,Current Asthma,10.2,False
47009,2022,COPD,7.3,False
47009,2022,Current Asthma,10.6,False
47037,2019,COPD,7.0,False
47037,2019,Current Asthma,9.5,False
47037,2020,COPD,6.5,False
47037,2020,Current Asthma,10.4,False
47037,2021,COPD,6.4,False
47037,2021,Current Asthma,10.5,False
47037,2022,COPD,6.3,False
47037,2022,Current Asthma,10.6,False
47045,2019,COPD,9.7,False
47045,2019,Current Asthma,10.4,False
47045,2020,COPD,8.9,False
47045,2020,Current Asthma,11.2,False
47045,2021,COPD,8.7,False
47045,2021,Current Asthma,10.9,False
47045,2022,COPD,8.8,False
47045,2022,Current Asthma,11.5,False
47065,2019,COPD,7.4,False
47065,2019,Current Asthma,9.5,False
47065,2020,COPD,6.8,False
47065,2020,Current Asthma,10.2,False
47065,2021,COPD,7.0,False
47065,2021,Current Asthma,10.7,False
47065,2022,COPD,6.7,False
47065,2022,Current Asthma,11.1,False
47089,2019,COPD,9.3,False
47089,2019,Current Asthma,10.2,False
47089,2020,COPD,8.5,False
47089,2020,Current Asthma,10.5,False
47089,2021,COPD,8.5,False
47089,2021,Current Asthma,10.6,False
47089,2022,COPD,7.9,False
47089,2022,Current Asthma,11.0,False
47093,2019,COPD,7.5,False
47093,2019,Current Asthma,9.4,False
47093,2020,COPD,6.9,False
47093,2020,Current Asthma,10.6,False
47093,2021,COPD,7.0,False
47093,2021,Current Asthma,10.1,False
47093,2022,COPD,6.8,False
47093,2022,Current Asthma,10.6,False
47099,2019,COPD,10.4,True
47099,2019,Current Asthma,10.6,False
47099,2020,COPD,9.8,False
47099,2020,Current Asthma,11.0,False
47099,2021,COPD,9.8,False
47099,2021,Current Asthma,10.9,False
47099,2022,COPD,9.6,False
47099,2022,Current Asthma,11.3,False
47105,2019,COPD,7.9,False
47105,2019,Current Asthma,9.2,False
47105,2020,COPD,7.3,False
47105,2020,Current Asthma,10.1,False
47105,2021,COPD,7.4,False
47105,2021,Current Asthma,10.2,False
47105,2022,COPD,7.2,False
47105,2022,Current Asthma,10.5,False
47107,2019,COPD,10.0,False
47107,2019,Current Asthma,10.5,False
47107,2020,COPD,9.1,False
47107,2020,Current Asthma,10.7,False
47107,2021,COPD,9.0,False
47107,2021,Current Asthma,10.8,False
47107,2022,COPD,8.6,False
47107,2022,Current Asthma,11.2,False
47113,2019,COPD,8.5,False
47113,2019,Current Asthma,10.0,False
47113,2020,COPD,8.0,False
47113,2020,Current Asthma,11.0,False
47113,2021,COPD,8.1,False
47113,2021,Current Asthma,11.1,False
47113,2022,COPD,7.9,False
47113,2022,Current Asthma,11.6,False
47119,2019,COPD,7.8,False
47119,2019,Current Asthma,9.5,False
47119,2020,COPD,7.1,False
47119,2020,Current Asthma,10.2,False
47119,2021,COPD,7.2,False
47119,2021,Current Asthma,10.3,False
47119,2022,COPD,6.8,False
47119,2022,Current Asthma,10.7,False
47125,2019,COPD,7.5,False
47125,2019,Current Asthma,9.7,False
47125,2020,COPD,6.9,False
47125,2020,Current Asthma,10.4,False
47125,2021,COPD,6.8,False
47125,2021,Current Asthma,10.3,False
47125,2022,COPD,6.5,False
47125,2022,Current Asthma,10.7,False
47141,2019,COPD,9.1,False
47141,2019,Current Asthma,9.8,False
47141,2020,COPD,8.6,False
47141,2020,Current Asthma,10.4,False
47141,2021,COPD,8.6,False
47141,2021,Current Asthma,10.7,False
47141,2022,COPD,8.4,False
47141,2022,Current Asthma,10.9,False
47145,2019,COPD,8.9,False
47145,2019,Current Asthma,10.1,False
47145,2020,COPD,8.1,False
47145,2020,Current Asthma,10.3,False
47145,2021,COPD,8.0,False
47145,2021,Current Asthma,10.4,False
47145,2022,COPD,8.2,False
47145,2022,Current Asthma,11.0,False
47155,2019,COPD,9.2,False
47155,2019,Current Asthma,9.7,False
47155,2020,COPD,8.7,False
47155,2020,Current Asthma,10.6,False
47155,2021,COPD,8.5,False
47155,2021,Current Asthma,10.6,False
47155,2022,COPD,8.2,False
47155,2022,Current Asthma,10.8,False
47157,2019,COPD,7.9,False
47157,2019,Current Asthma,10.0,False
47157,2020,COPD,7.2,False
47157,2020,Current Asthma,11.2,False
47157,2021,COPD,7.4,False
47157,2021,Current Asthma,11.0,False
47157,2022,COPD,7.3,False
47157,2022,Current Asthma,11.7,False
47163,2019,COPD,9.4,False
47163,2019,Current Asthma,10.3,False
47163,2020,COPD,8.4,False
47163,2020,Current Asthma,10.9,False
47163,2021,COPD,8.5,False
47163,2021,Current Asthma,10.8,False
47163,2022,COPD,8.3,False
47163,2022,Current Asthma,11.3,False
47165,2019,COPD,7.4,False
47165,2019,Current Asthma,9.4,False
47165,2020,COPD,6.9,False
47165,2020,Current Asthma,10.2,False
47165,2021,COPD,7.0,False
47165,2021,Current Asthma,10.4,False
47165,2022,COPD,6.5,False
47165,2022,Current Asthma,10.7,False
47187,2019,COPD,5.1,False
47187,2019,Current Asthma,8.2,False
47187,2020,COPD,4.7,False
47187,2020,Current Asthma,9.0,False
47187,2021,COPD,4.6,False
47187,2021,Current Asthma,9.2,False
47187,2022,COPD,4.5,False
47187,2022,Current Asthma,9.8,False
47189,2019,COPD,6.9,False
47189,2019,Current Asthma,9.0,False
47189,2020,COPD,6.4,False
47189,2020,Current Asthma,10.0,False
47189,2021,COPD,6.4,False
47189,2021,Current Asthma,9.9,False
47189,2022,COPD,6.0,False
47189,2022,Current Asthma,10.4,False
48013,2020,COPD,5.8,False
48013,2020,Current Asthma,8.7,False
48013,2021,COPD,6.1,False
48013,2021,Current Asthma,9.2,False
48013,2022,COPD,5.8,False
48013,2022,Current Asthma,9.2,False
48027,2019,COPD,6.0,False
48027,2019,Current Asthma,8.7,False
48027,2020,COPD,6.3,False
48027,2020,Current Asthma,9.7,False
48027,2021,COPD,6.5,False
48027,2021,Current Asthma,10.0,False
48027,2022,COPD,6.0,False
48027,2022,Current Asthma,10.7,False
48029,2019,COPD,5.0,False
48029,2019,Current Asthma,7.8,False
48029,2020,COPD,5.4,False
48029,2020,Current Asthma,9.1,False
48029,2021,COPD,5.7,False
48029,2021,Current Asthma,9.3,False
48029,2022,COPD,5.0,False
48029,2022,Current Asthma,9.0,False
48037,2019,COPD,7.4,False
48037,2019,Current Asthma,9.3,False
48037,2020,COPD,7.2,False
48037,2020,Current Asthma,9.9,False
48037,2021,COPD,7.6,False
48037,2021,Current Asthma,10.3,False
48037,2022,COPD,7.1,False
48037,2022,Current Asthma,10.9,False
48039,2019,COPD,5.0,False
48039,2019,Current Asthma,7.6,False
48039,2020,COPD,5.2,False
48039,2020,Current Asthma,8.5,False
48039,2021,COPD,5.4,False
48039,2021,Current Asthma,8.9,False
48039,2022,COPD,4.8,False
48039,2022,Current Asthma,9.3,False
48041,2020,COPD,6.6,False
48041,2020,Current Asthma,9.5,False
48041,2021,COPD,6.7,False
48041,2021,Current Asthma,9.8,False
48041,2022,COPD,6.3,False
48041,2022,Current Asthma,9.8,False
48043,2019,COPD,5.1,False
48043,2019,Current Asthma,7.7,False
48043,2020,COPD,5.7,False
48043,2020,Current Asthma,8.8,False
48043,2021,COPD,5.3,False
48043,2021,Current Asthma,8.8,False
48043,2022,COPD,4.5,False
48043,2022,Current Asthma,9.0,False
48061,2019,COPD,6.4,False
48061,2019,Current Asthma,8.1,False
48061,2020,COPD,6.2,False
48061,2020,Current Asthma,8.7,False
48061,2021,COPD,6.5,False
48061,2021,Current Asthma,9.1,False
48061,2022,COPD,5.9,False
48061,2022,Current Asthma,8.7,False
48085,2019,COPD,4.4,False
48085,2019,Current Asthma,7.3,True
48085,2020,COPD,4.3,False
48085,2020,Current Asthma,8.2,False
48085,2021,COPD,4.4,False
48085,2021,Current Asthma,8.5,False
48085,2022,COPD,4.0,False
48085,2022,Current Asthma,8.8,False
48113,2019,COPD,5.9,False
48113,2019,Current Asthma,8.3,False
48113,2020,COPD,5.9,False
48113,2020,Current Asthma,9.1,False
48113,2021,COPD,6.0,False
48113,2021,Current Asthma,9.9,False
48113,2022,COPD,5.5,False
48113,2022,Current Asthma,9.7,False
48121,2019,COPD,4.7,False
48121,2019,Current Asthma,7.6,False
48121,2020,COPD,4.7,False
48121,2020,Current Asthma,8.7,False
48121,2021,COPD,4.8,False
48121,2021,Current Asthma,8.8,False
48121,2022,COPD,4.2,False
48121,2022,Current Asthma,9.3,False
48135,2019,COPD,5.6,False
48135,2019,Current Asthma,8.0,False
48135,2020,COPD,6.0,False
48135,2020,Current Asthma,8.9,False
48135,2021,COPD,6.5,False
48135,2021,Current Asthma,9.3,False
48135,2022,COPD,5.9,False
48135,2022,Current Asthma,9.2,False
48139,2019,COPD,5.8,False
48139,2019,Current Asthma,8.3,False
48139,2020,COPD,5.9,False
48139,2020,Current Asthma,9.2,False
48139,2021,COPD,6.0,False
48139,2021,Current Asthma,9.5,False
48139,2022,COPD,5.3,False
48139,2022,Current Asthma,10.0,False
48141,2019,COPD,4.9,False
48141,2019,Current Asthma,7.4,True
48141,2020,COPD,5.3,False
48141,2020,Current Asthma,8.9,False
48141,2021,COPD,5.4,False
48141,2021,Current Asthma,8.8,False
48141,2022,COPD,4.8,False
48141,2022,Current Asthma,8.6,False
48167,2019,COPD,5.7,False
48167,2019,Current Asthma,8.0,False
48167,2020,COPD,5.7,False
48167,2020,Current Asthma,9.3,False
48167,2021,COPD,5.9,False
48167,2021,Current Asthma,9.4,False
48167,2022,COPD,5.3,False
48167,2022,Current Asthma,9.8,False
48183,2019,COPD,7.5,False
48183,2019,Current Asthma,9.4,False
48183,2020,COPD,7.5,False
48183,2020,Current Asthma,10.2,False
48183,2021,COPD,7.6,False
48183,2021,Current Asthma,10.4,False
48183,2022,COPD,6.9,False
48183,2022,Current Asthma,10.7,False
48201,2019,COPD,5.5,False
48201,2019,Current Asthma,7.9,False
48201,2020,COPD,5.6,False
48201,2020,Current Asthma,8.8,False
48201,2021,COPD,6.0,False
48201,2021,Current Asthma,9.5,False
48201,2022,COPD,5.5,False
48201,2022,Current Asthma,9.2,False
48203,2019,COPD,7.5,False
48203,2019,Current Asthma,9.4,False
48203,2020,COPD,7.5,False
48203,2020,Current Asthma,10.2,False
48203,2021,COPD,7.5,False
48203,2021,Current Asthma,10.3,False
48203,2022,COPD,6.9,False
48203,2022,Current Asthma,10.8,False
48215,2019,COPD,6.2,False
48215,2019,Current Asthma,7.9,False
48215,2020,COPD,6.4,False
48215,2020,Current Asthma,8.8,False
48215,2021,COPD,6.9,False
48215,2021,Current Asthma,9.5,False
48215,2022,COPD,6.0,False
48215,2022,Current Asthma,8.7,False
48221,2019,COPD,6.3,False
48221,2019,Current Asthma,8.4,False
48221,2020,COPD,6.1,False
48221,2020,Current Asthma,9.2,False
48221,2021,COPD,6.2,False
48221,2021,Current Asthma,9.4,False
48221,2022,COPD,5.5,False
48221,2022,Current Asthma,9.9,False
48231,2019,COPD,7.4,False
48231,2019,Current Asthma,8.9,False
48231,2020,COPD,7.3,False
48231,2020,Current Asthma,9.8,False
48231,2021,COPD,7.4,False
48231,2021,Current Asthma,10.0,False
48231,2022,COPD,6.7,False
48231,2022,Current Asthma,10.3,False
48245,2019,COPD,6.9,False
48245,2019,Current Asthma,9.0,False
48245,2020,COPD,7.1,False
48245,2020,Current Asthma,9.9,False
48245,2021,COPD,7.5,False
48245,2021,Current Asthma,10.3,False
48245,2022,COPD,7.0,False
48245,2022,Current Asthma,10.6,False
48251,2019,COPD,6.7,False
48251,2019,Current Asthma,8.5,False
48251,2020,COPD,6.8,False
48251,2020,Current Asthma,9.4,False
48251,2021,COPD,6.9,False
48251,2021,Current Asthma,9.6,False
48251,2022,COPD,6.2,False
48251,2022,Current Asthma,10.2,False
48255,2020,COPD,6.8,False
48255,2020,Current Asthma,8.8,False
48255,2021,COPD,7.4,False
48255,2021,Current Asthma,9.2,False
48255,2022,COPD,6.9,False
48255,2022,Current Asthma,9.2,False
48257,2019,COPD,6.4,False
48257,2019,Current Asthma,8.5,False
48257,2020,COPD,6.5,False
48257,2020,Current Asthma,9.5,False
48257,2021,COPD,6.6,False
48257,2021,Current Asthma,9.8,False
48257,2022,COPD,5.9,False
48257,2022,Current Asthma,10.4,False
48273,2019,COPD,5.6,False
48273,2019,Current Asthma,8.1,False
48273,2020,COPD,5.8,False
48273,2020,Current Asthma,8.8,False
48273,2021,COPD,6.2,False
48273,2021,Current Asthma,9.3,False
48273,2022,COPD,5.8,False
48273,2022,Current Asthma,9.1,False
48303,2019,COPD,6.1,False
48303,2019,Current Asthma,8.5,False
48303,2020,COPD,6.4,False
48303,2020,Current Asthma,9.4,False
48303,2021,COPD,6.5,False
48303,2021,Current Asthma,9.9,False
48303,2022,COPD,6.0,False
48303,2022,Current Asthma,9.7,False
48309,2019,COPD,6.9,False
48309,2019,Current Asthma,9.0,False
48309,2020,COPD,7.2,False
48309,2020,Current Asthma,9.9,False
48309,2021,COPD,7.3,False
48309,2021,Current Asthma,10.1,False
48309,2022,COPD,6.5,False
48309,2022,Current Asthma,10.4,False
48323,2019,COPD,6.4,False
48323,2019,Current Asthma,8.4,False
48323,2020,COPD,5.9,False
48323,2020,Current Asthma,8.6,False
48323,2021,COPD,6.4,False
48323,2021,Current Asthma,9.6,False
48323,2022,COPD,5.7,False
48323,2022,Current Asthma,8.9,False
48339,2019,COPD,5.7,False
48339,2019,Current Asthma,8.0,False
48339,2020,COPD,5.6,False
48339,2020,Current Asthma,8.9,False
48339,2021,COPD,5.8,False
48339,2021,Current Asthma,9.3,False
48339,2022,COPD,5.1,False
48339,2022,Current Asthma,9.5,False
48349,2019,COPD,7.5,False
48349,2019,Current Asthma,9.2,False
48349,2020,COPD,7.7,False
48349,2020,Current Asthma,10.1,False
48349,2021,COPD,8.0,False
48349,2021,Current Asthma,10.2,False
48349,2022,COPD,7.6,False
48349,2022,Current Asthma,10.6,False
48355,2019,COPD,5.7,False
48355,2019,Current Asthma,8.3,False
48355,2020,COPD,5.7,False
48355,2020,Current Asthma,9.2,False
48355,2021,COPD,6.1,False
48355,2021,Current Asthma,9.3,False
48355,2022,COPD,5.5,False
48355,2022,Current Asthma,9.3,False
48361,2019,COPD,7.5,False
48361,2019,Current Asthma,9.0,False
48361,2020,COPD,7.3,False
48361,2020,Current Asthma,9.7,False
48361,2021,COPD,7.5,False
48361,2021,Current Asthma,10.0,False
48361,2022,COPD,6.9,False
48361,2022,Current Asthma,10.6,False
48367,2019,COPD,6.2,False
48367,2019,Current Asthma,8.5,False
48367,2020,COPD,6.3,False
48367,2020,Current Asthma,9.2,False
48367,2021,COPD,6.3,False
48367,2021,Current Asthma,9.5,False
48367,2022,COPD,5.5,False
48367,2022,Current Asthma,10.0,False
48375,2019,COPD,7.5,False
48375,2019,Current Asthma,8.7,False
48375,2020,COPD,8.0,False
48375,2020,Current Asthma,9.7,False
48375,2021,COPD,8.4,False
48375,2021,Current Asthma,10.1,False
48375,2022,COPD,7.7,False
48375,2022,Current Asthma,10.1,False
48397,2019,COPD,4.8,False
48397,2019,Current Asthma,7.8,False
48397,2020,COPD,4.7,False
48397,2020,Current Asthma,8.7,False
48397,2021,COPD,4.8,False
48397,2021,Current Asthma,9.0,False
48397,2022,COPD,4.2,False
48397,2022,Current Asthma,9.6,False
48423,2019,COPD,6.7,False
48423,2019,Current Asthma,9.0,False
48423,2020,COPD,6.5,False
48423,2020,Current Asthma,9.5,False
48423,2021,COPD,6.9,False
48423,2021,Current Asthma,10.3,False
48423,2022,COPD,6.2,False
48423,2022,Current Asthma,10.5,False
48439,2019,COPD,5.7,False
48439,2019,Current Asthma,8.1,False
48439,2020,COPD,5.7,False
48439,2020,Current Asthma,9.5,False
48439,2021,COPD,6.1,False
48439,2021,Current Asthma,9.6,False
48439,2022,COPD,5.3,False
48439,2022,Current Asthma,10.0,False
48453,2019,COPD,4.5,False
48453,2019,Current Asthma,7.8,False
48453,2020,COPD,4.5,False
48453,2020,Current Asthma,8.5,False
48453,2021,COPD,4.7,False
48453,2021,Current Asthma,8.4,False
48453,2022,COPD,4.2,False
48453,2022,Current Asthma,9.1,False
48469,2019,COPD,5.9,False
48469,2019,Current Asthma,8.1,False
48469,2020,COPD,6.3,False
48469,2020,Current Asthma,9.1,False
48469,2021,COPD,6.8,False
48469,2021,Current Asthma,9.5,False
48469,2022,COPD,6.1,False
48469,2022,Current Asthma,9.7,False
48479,2019,COPD,5.9,False
48479,2019,Current Asthma,8.2,False
48479,2020,COPD,5.7,False
48479,2020,Current Asthma,9.0,False
48479,2021,COPD,6.0,False
48479,2021,Current Asthma,9.4,False
48479,2022,COPD,5.2,False
48479,2022,Current Asthma,8.6,False
48493,2020,COPD,5.7,False
48493,2020,Current Asthma,8.8,False
48493,2021,COPD,5.9,False
48493,2021,Current Asthma,9.1,False
48493,2022,COPD,5.2,False
48493,2022,Current Asthma,9.4,False
49003,2019,COPD,5.2,False
49003,2019,Current Asthma,10.0,False
49003,2020,COPD,5.3,False
49003,2020,Current Asthma,10.7,False
49003,2021,COPD,5.5,False
49003,2021,Current Asthma,10.2,False
49003,2022,COPD,5.4,False
49003,2022,Current Asthma,11.1,False
49005,2019,COPD,5.1,False
49005,2019,Current Asthma,9.6,False
49005,2020,COPD,5.3,False
49005,2020,Current Asthma,10.6,False
49005,2021,COPD,5.4,False
49005,2021,Current Asthma,10.3,False
49005,2022,COPD,5.3,False
49005,2022,Current Asthma,10.4,False
49007,2019,COPD,5.7,False
49007,2019,Current Asthma,10.5,False
49007,2020,COPD,6.1,False
49007,2020,Current Asthma,11.7,False
49007,2021,COPD,6.5,False
49007,2021,Current Asthma,11.0,False
49007,2022,COPD,6.6,False
49007,2022,Current Asthma,11.7,False
49011,2019,COPD,4.2,False
49011,2019,Current Asthma,9.7,False
49011,2020,COPD,4.2,False
49011,2020,Current Asthma,11.5,False
49011,2021,COPD,4.3,False
49011,2021,Current Asthma,9.8,False
49011,2022,COPD,4.3,False
49011,2022,Current Asthma,10.9,False
49013,2019,COPD,6.2,False
49013,2019,Current Asthma,10.3,False
49013,2020,COPD,6.5,False
49013,2020,Current Asthma,11.2,False
49013,2021,COPD,6.6,False
49013,2021,Current Asthma,10.8,False
49013,2022,COPD,6.5,False
49013,2022,Current Asthma,11.3,False
49017,2019,COPD,5.6,False
49017,2019,Current Asthma,9.7,False
49017,2020,COPD,5.8,False
49017,2020,Current Asthma,10.8,False
49017,2021,COPD,5.9,False
49017,2021,Current Asthma,10.3,False
49017,2022,COPD,5.2,False
49017,2022,Current Asthma,10.8,False
49021,2019,COPD,6.0,False
49021,2019,Current Asthma,10.1,False
49021,2020,COPD,6.2,False
