CountyFIPS,Year,DiseaseID,Disease_AdjPrev
35015,2019,1,5.2
35015,2019,2,8.8
35015,2020,1,5.3
35015,2020,2,9.8
35015,2021,1,5.9
35015,2021,2,10.4
35015,2022,1,5.5
35015,2022,2,9.7
35025,2019,1,5.7
35025,2019,2,9.2
35025,2020,1,5.8
35025,2020,2,9.7
35025,2021,1,6.2
35025,2021,2,10.5
35025,2022,1,6.3
35025,2022,2,9.5
35029,2019,1,6.6
35029,2019,2,9.3
35029,2020,1,6.9
35029,2020,2,10.4
35029,2021,1,7.7
35029,2021,2,11.0
35029,2022,1,7.8
35029,2022,2,9.9
35039,2019,1,4.9
35039,2019,2,8.7
35039,2020,1,5.2
35039,2020,2,10.2
35039,2021,1,5.4
35039,2021,2,10.5
35039,2022,1,5.5
35039,2022,2,10.1
35043,2019,1,4.6
35043,2019,2,8.7
35043,2020,1,4.7
35043,2020,2,9.9
35043,2021,1,5.0
35043,2021,2,10.3
35043,2022,1,4.6
35043,2022,2,9.7
35045,2019,1,7.2
35045,2019,2,9.9
35045,2020,1,7.0
35045,2020,2,11.8
35045,2021,1,7.9
35045,2021,2,12.7
35045,2022,1,8.1
35045,2022,2,12.1
35049,2019,1,4.2
35049,2019,2,8.0
35049,2020,1,4.3
35049,2020,2,9.2
35049,2021,1,4.6
35049,2021,2,10.0
35049,2022,1,4.5
35049,2022,2,9.2
35055,2019,1,4.8
35055,2019,2,8.6
35055,2020,1,4.9
35055,2020,2,9.5
35055,2021,1,5.2
35055,2021,2,10.1
35055,2022,1,4.9
35055,2022,2,9.5
35061,2019,1,5.0
35061,2019,2,8.7
35061,2020,1,5.3
35061,2020,2,9.8
35061,2021,1,5.6
35061,2021,2,10.6
35061,2022,1,5.6
35061,2022,2,9.6
36001,2019,1,6.0
36001,2019,2,9.8
36001,2020,1,5.4
36001,2020,2,10.4
36001,2021,1,5.9
36001,2021,2,11.2
36001,2022,1,5.2
36001,2022,2,10.9
36005,2019,1,6.5
36005,2019,2,10.8
36005,2020,1,6.4
36005,2020,2,11.7
36005,2021,1,6.6
36005,2021,2,12.1
36005,2022,1,6.4
36005,2022,2,11.8
36013,2019,1,8.2
36013,2019,2,10.5
36013,2020,1,7.4
36013,2020,2,10.8
36013,2021,1,8.1
36013,2021,2,12.0
36013,2022,1,7.1
36013,2022,2,11.3
36027,2019,1,5.9
36027,2019,2,9.7
36027,2020,1,5.2
36027,2020,2,10.2
36027,2021,1,5.7
36027,2021,2,10.9
36027,2022,1,4.9
36027,2022,2,10.4
36029,2019,1,6.8
36029,2019,2,10.4
36029,2020,1,6.0
36029,2020,2,10.7
36029,2021,1,6.5
36029,2021,2,11.8
36029,2022,1,5.8
36029,2022,2,11.6
36031,2019,1,7.0
36031,2019,2,10.0
36031,2020,1,6.2
36031,2020,2,10.1
36031,2021,1,6.7
36031,2021,2,11.4
36031,2022,1,6.2
36031,2022,2,10.9
36043,2019,1,7.9
36043,2019,2,10.8
36045,2019,1,7.8
36045,2019,2,10.1
36045,2020,1,6.7
36045,2020,2,10.1
36045,2021,1,7.3
36045,2021,2,11.4
36045,2022,1,6.6
36045,2022,2,11.3
36047,2019,1,5.8
36047,2019,2,8.8
36047,2020,1,5.6
36047,2020,2,10.2
36047,2021,1,5.5
36047,2021,2,10.5
36047,2022,1,5.4
36047,2022,2,10.4
36055,2019,1,6.3
36055,2019,2,10.2
36055,2020,1,5.7
36055,2020,2,10.7
36055,2021,1,6.0
36055,2021,2,12.0
36055,2022,1,5.4
36055,2022,2,11.0
36059,2019,1,4.7
36059,2019,2,8.6
36059,2020,1,4.2
36059,2020,2,8.7
36059,2021,1,4.3
36059,2021,2,9.4
36059,2022,1,3.9
36059,2022,2,9.6
36061,2019,1,4.5
36061,2019,2,9.4
36061,2020,1,4.2
36061,2020,2,9.3
36061,2021,1,4.4
36061,2021,2,10.2
36061,2022,1,4.1
36061,2022,2,9.6
36063,2019,1,7.6
36063,2019,2,11.1
36063,2020,1,6.4
36063,2020,2,10.6
36063,2021,1,7.3
36063,2021,2,12.1
36063,2022,1,6.2
36063,2022,2,11.4
36065,2019,1,7.7
36065,2019,2,10.2
36065,2020,1,6.6
36065,2020,2,10.5
36065,2021,1,7.5
36065,2021,2,11.3
36065,2022,1,6.7
36065,2022,2,11.1
36067,2019,1,6.7
36067,2019,2,10.5
36067,2020,1,6.0
36067,2020,2,10.4
36067,2021,1,6.6
36067,2021,2,11.5
36067,2022,1,5.8
36067,2022,2,11.4
36071,2019,1,5.8
36071,2019,2,9.3
36071,2020,1,5.6
36071,2020,2,10.6
36071,2021,1,6.3
36071,2021,2,11.1
36071,2022,1,5.5
36071,2022,2,10.5
36075,2019,1,8.4
36075,2019,2,11.0
36075,2020,1,7.4
36075,2020,2,11.0
36075,2021,1,8.0
36075,2021,2,12.0
36075,2022,1,7.1
36075,2022,2,11.4
36079,2019,1,5.1
36079,2019,2,8.9
36079,2020,1,4.6
36079,2020,2,9.6
36079,2021,1,5.0
36079,2021,2,10.1
36079,2022,1,4.3
36079,2022,2,9.9
36081,2019,1,5.2
36081,2019,2,8.1
36081,2020,1,4.7
36081,2020,2,9.0
36081,2021,1,4.7
36081,2021,2,9.1
36081,2022,1,4.6
36081,2022,2,8.9
36085,2019,1,5.7
36085,2019,2,9.6
36085,2020,1,5.3
36085,2020,2,9.3
36085,2021,1,5.7
36085,2021,2,10.2
36085,2022,1,5.2
36085,2022,2,10.2
36087,2019,1,5.7
36087,2019,2,9.4
36087,2020,1,5.4
36087,2020,2,10.0
36087,2021,1,5.9
36087,2021,2,10.5
36087,2022,1,5.4
36087,2022,2,10.6
36091,2019,1,5.7
36091,2019,2,9.5
36091,2020,1,5.1
36091,2020,2,9.9
36091,2021,1,5.5
36091,2021,2,10.6
36091,2022,1,4.7
36091,2022,2,10.4
36101,2019,1,8.0
36101,2019,2,11.0
36101,2020,1,7.0
36101,2020,2,10.8
36101,2021,1,7.3
36101,2021,2,11.6
36101,2022,1,6.7
36101,2022,2,11.2
36103,2019,1,5.3
36103,2019,2,8.7
36103,2020,1,4.8
36103,2020,2,9.6
36103,2021,1,5.1
36103,2021,2,9.9
36103,2022,1,4.5
36103,2022,2,10.2
36109,2019,1,6.2
36109,2019,2,9.8
36109,2020,1,5.6
36109,2020,2,10.0
36109,2021,1,5.8
36109,2021,2,11.3
36109,2022,1,5.0
36109,2022,2,10.6
36117,2019,1,7.4
36117,2019,2,10.2
36117,2020,1,6.5
36117,2020,2,10.4
36117,2021,1,6.7
36117,2021,2,11.3
36117,2022,1,6.2
36117,2022,2,11.2
36119,2019,1,4.8
36119,2019,2,9.0
36119,2020,1,4.5
36119,2020,2,9.3
36119,2021,1,4.5
36119,2021,2,9.9
36119,2022,1,4.1
36119,2022,2,9.3
37003,2019,1,8.1
37003,2019,2,9.6
37003,2020,1,7.3
37003,2020,2,9.4
37003,2021,1,7.2
37003,2021,2,9.7
37003,2022,1,7.5
37003,2022,2,10.9
37021,2019,1,6.5
37021,2019,2,8.9
37021,2020,1,5.9
37021,2020,2,8.9
37021,2021,1,5.9
37021,2021,2,9.4
37021,2022,1,5.8
37021,2022,2,10.4
37027,2019,1,8.7
37027,2019,2,10.0
37027,2020,1,7.7
37027,2020,2,9.7
37027,2021,1,7.9
37027,2021,2,10.1
37027,2022,1,7.8
37027,2022,2,11.1
37031,2019,1,6.7
37031,2019,2,9.0
37031,2020,1,5.8
37031,2020,2,9.0
37031,2021,1,6.2
37031,2021,2,9.4
37031,2022,1,5.9
37031,2022,2,10.6
37035,2019,1,7.2
37035,2019,2,9.2
37035,2020,1,6.5
37035,2020,2,9.3
37035,2021,1,6.8
37035,2021,2,9.7
37035,2022,1,6.6
37035,2022,2,10.7
37051,2019,1,7.0
37051,2019,2,9.6
37051,2020,1,6.4
37051,2020,2,10.1
37051,2021,1,6.6
37051,2021,2,10.5
37051,2022,1,6.6
37051,2022,2,11.5
37057,2019,1,8.1
37057,2019,2,9.8
37057,2020,1,7.3
37057,2020,2,9.4
37057,2021,1,7.3
37057,2021,2,10.1
37057,2022,1,7.2
37057,2022,2,11.1
37063,2019,1,5.6
37063,2019,2,8.9
37063,2020,1,4.9
37063,2020,2,9.4
37063,2021,1,5.2
37063,2021,2,9.7
37063,2022,1,5.0
37063,2022,2,10.8
37065,2019,1,8.9
37065,2019,2,11.2
37065,2020,1,7.7
37065,2020,2,11.0
37065,2021,1,8.1
37065,2021,2,11.5
37065,2022,1,8.1
37065,2022,2,12.6
37067,2019,1,6.6
37067,2019,2,9.5
37067,2020,1,6.0
37067,2020,2,9.2
37067,2021,1,6.3
37067,2021,2,10.0
37067,2022,1,6.2
37067,2022,2,11.1
37077,2019,1,7.3
37077,2019,2,9.8
37077,2020,1,6.5
37077,2020,2,9.7
37077,2021,1,6.9
37077,2021,2,10.2
37077,2022,1,6.7
37077,2022,2,11.3
37081,2019,1,6.5
37081,2019,2,9.5
37081,2020,1,5.7
37081,2020,2,9.3
37081,2021,1,5.9
37081,2021,2,9.8
37081,2022,1,6.0
37081,2022,2,11.2
37087,2019,1,7.3
37087,2019,2,9.4
37087,2020,1,6.6
37087,2020,2,9.4
37087,2021,1,6.9
37087,2021,2,9.8
37087,2022,1,6.6
37087,2022,2,10.8
37101,2019,1,6.9
37101,2019,2,9.3
37101,2020,1,6.3
37101,2020,2,9.3
37101,2021,1,6.5
37101,2021,2,9.7
37101,2022,1,6.0
37101,2022,2,10.7
37107,2019,1,8.8
37107,2019,2,10.7
37107,2020,1,7.8
37107,2020,2,10.8
37107,2021,1,8.6
37107,2021,2,11.2
37107,2022,1,8.9
37107,2022,2,12.3
37109,2019,1,7.0
37109,2019,2,9.0
37109,2020,1,6.3
37109,2020,2,9.1
37109,2021,1,6.5
37109,2021,2,9.5
37109,2022,1,6.2
37109,2022,2,10.6
37117,2019,1,8.5
37117,2019,2,10.8
37117,2020,1,7.8
37117,2020,2,10.6
37117,2021,1,8.1
37117,2021,2,11.2
37117,2022,1,8.0
37117,2022,2,12.2
37119,2019,1,5.4
37119,2019,2,8.7
37119,2020,1,4.7
37119,2020,2,8.7
37119,2021,1,5.1
37119,2021,2,9.4
37119,2022,1,5.0
37119,2022,2,10.4
37121,2019,1,7.9
37121,2019,2,9.4
37121,2020,1,6.9
37121,2020,2,9.2
37121,2021,1,7.1
37121,2021,2,9.7
37121,2022,1,6.8
37121,2022,2,10.8
37123,2019,1,8.0
37123,2019,2,9.6
37123,2020,1,7.2
37123,2020,2,9.7
37123,2021,1,7.7
37123,2021,2,10.3
37123,2022,1,7.7
37123,2022,2,11.2
37129,2019,1,6.4
37129,2019,2,9.2
37129,2020,1,5.8
37129,2020,2,9.3
37129,2021,1,5.8
37129,2021,2,9.6
37129,2022,1,5.7
37129,2022,2,10.6
37131,2020,1,7.6
37131,2020,2,10.9
37131,2021,1,8.2
37131,2021,2,11.3
37131,2022,1,8.0
37131,2022,2,12.3
37147,2019,1,7.3
37147,2019,2,10.2
37147,2020,1,6.3
37147,2020,2,10.0
37147,2021,1,6.6
37147,2021,2,10.3
37147,2022,1,6.7
37147,2022,2,11.5
37157,2019,1,8.5
37157,2019,2,10.1
37157,2020,1,7.4
37157,2020,2,9.9
37157,2021,1,7.9
37157,2021,2,10.5
37157,2022,1,7.8
37157,2022,2,11.4
37159,2019,1,7.8
37159,2019,2,9.7
37159,2020,1,7.1
37159,2020,2,9.6
37159,2021,1,7.4
37159,2021,2,10.1
37159,2022,1,7.2
37159,2022,2,11.0
37173,2019,1,9.7
37173,2019,2,10.8
37173,2020,1,8.2
37173,2020,2,10.5
37173,2021,1,8.4
37173,2021,2,11.1
37173,2022,1,8.6
37173,2022,2,12.3
37179,2019,1,6.0
37179,2019,2,8.7
37179,2020,1,5.2
37179,2020,2,8.7
37179,2021,1,5.4
37179,2021,2,9.1
37179,2022,1,5.2
37179,2022,2,10.2
37183,2019,1,4.9
37183,2019,2,8.2
37183,2020,1,4.4
37183,2020,2,8.3
37183,2021,1,4.5
37183,2021,2,8.9
37183,2022,1,4.4
37183,2022,2,10.0
37199,2019,1,8.3
37199,2019,2,9.6
37199,2020,1,7.2
37199,2020,2,9.4
37199,2021,1,7.5
37199,2021,2,9.8
37199,2022,1,7.5
37199,2022,2,11.0
38013,2019,1,5.4
38013,2019,2,8.7
38013,2020,1,5.2
38013,2020,2,9.1
38013,2021,1,5.1
38013,2021,2,8.7
38013,2022,1,5.1
38013,2022,2,9.9
38015,2019,1,4.9
38015,2019,2,8.2
38015,2020,1,4.8
38015,2020,2,9.3
38015,2021,1,4.7
38015,2021,2,8.9
38015,2022,1,4.9
38015,2022,2,9.9
38017,2019,1,4.8
38017,2019,2,8.2
38017,2020,1,4.9
38017,2020,2,9.2
38017,2021,1,4.6
38017,2021,2,8.7
38017,2022,1,4.7
38017,2022,2,9.8
38025,2019,1,5.4
38025,2019,2,8.8
38025,2020,1,5.6
38025,2020,2,9.1
38025,2021,1,5.5
38025,2021,2,8.9
38025,2022,1,5.6
38025,2022,2,10.2
38053,2019,1,5.7
38053,2019,2,8.5
38053,2020,1,5.8
38053,2020,2,9.5
38053,2021,1,5.8
38053,2021,2,9.1
38053,2022,1,5.7
38053,2022,2,10.3
38057,2019,1,5.4
38057,2019,2,8.6
38057,2020,1,5.7
38057,2020,2,9.3
38057,2021,1,5.8
38057,2021,2,9.0
38057,2022,1,6.1
38057,2022,2,10.5
38101,2019,1,5.1
38101,2019,2,8.3
38101,2020,1,5.1
38101,2020,2,8.8
38101,2021,1,5.2
38101,2021,2,8.7
38101,2022,1,5.1
38101,2022,2,10.0
38105,2019,1,5.2
38105,2019,2,8.1
39001,2019,1,11.8
39001,2019,2,11.5
39001,2020,1,10.9
39001,2020,2,11.2
39003,2019,1,8.6
39003,2019,2,10.1
39003,2020,1,8.4
39003,2020,2,10.7
39003,2021,1,8.0
39003,2021,2,10.6
39003,2022,1,7.7
39003,2022,2,11.2
39007,2019,1,10.5
39007,2019,2,10.9
39007,2020,1,10.4
39007,2020,2,11.0
39007,2021,1,10.0
39007,2021,2,10.9
39007,2022,1,9.0
39007,2022,2,11.4
39013,2019,1,9.0
39013,2019,2,10.1
39013,2020,1,8.7
39013,2020,2,10.2
39013,2021,1,8.2
39013,2021,2,10.3
39013,2022,1,7.9
39013,2022,2,11.2
39017,2019,1,7.7
39017,2019,2,10.2
39017,2020,1,7.4
39017,2020,2,10.0
39017,2021,1,7.1
39017,2021,2,10.3
39017,2022,1,6.6
39017,2022,2,10.8
39023,2019,1,9.2
39023,2019,2,11.1
39023,2020,1,9.1
39023,2020,2,10.9
39023,2021,1,8.6
39023,2021,2,10.9
39023,2022,1,8.1
39023,2022,2,11.5
39025,2019,1,7.8
39025,2019,2,9.9
39025,2020,1,7.6
39025,2020,2,10.4
39025,2021,1,7.2
39025,2021,2,10.1
39025,2022,1,6.4
39025,2022,2,10.7
39027,2019,1,9.3
39027,2019,2,10.6
39027,2020,1,8.9
39027,2020,2,10.8
39027,2021,1,8.4
39027,2021,2,10.7
39027,2022,1,7.9
39027,2022,2,11.3
39035,2019,1,7.6
39035,2019,2,11.1
39035,2020,1,7.1
39035,2020,2,10.7
39035,2021,1,7.4
39035,2021,2,10.7
39035,2022,1,6.6
39035,2022,2,11.7
39041,2019,1,5.5
39041,2019,2,8.6
39041,2020,1,5.1
39041,2020,2,9.3
39041,2021,1,4.7
39041,2021,2,9.0
39041,2022,1,4.4
39041,2022,2,9.5
39049,2019,1,7.1
39049,2019,2,9.9
39049,2020,1,7.0
39049,2020,2,10.3
39049,2021,1,6.7
39049,2021,2,10.2
39049,2022,1,6.2
39049,2022,2,11.1
39055,2019,1,7.0
39055,2019,2,9.8
39055,2020,1,6.8
39055,2020,2,9.8
39055,2021,1,6.5
39055,2021,2,9.9
39055,2022,1,5.9
39055,2022,2,10.5
39057,2019,1,7.0
39057,2019,2,10.2
39057,2020,1,6.8
39057,2020,2,9.8
39057,2021,1,6.4
39057,2021,2,10.1
39057,2022,1,5.8
39057,2022,2,10.9
39061,2019,1,7.3
39061,2019,2,10.1
39061,2020,1,7.1
39061,2020,2,10.6
39061,2021,1,6.5
39061,2021,2,10.5
39061,2022,1,6.4
39061,2022,2,11.5
39067,2019,1,9.9
39067,2019,2,10.8
39067,2020,1,9.5
39067,2020,2,10.7
39067,2021,1,9.0
39067,2021,2,10.7
39081,2019,1,9.4
39081,2019,2,10.8
39081,2020,1,9.2
39081,2020,2,10.8
39081,2021,1,9.0
39081,2021,2,10.9
39081,2022,1,8.2
39081,2022,2,11.9
39083,2019,1,8.5
39083,2019,2,10.3
39083,2020,1,8.1
39083,2020,2,10.1
39083,2021,1,8.1
39083,2021,2,10.5
39083,2022,1,7.2
39083,2022,2,11.1
39085,2019,1,7.3
39085,2019,2,9.9
39085,2020,1,7.0
39085,2020,2,9.9
39085,2021,1,6.7
39085,2021,2,9.9
39085,2022,1,6.1
39085,2022,2,10.8
39087,2019,1,10.3
39087,2019,2,11.3
39087,2020,1,10.3
39087,2020,2,11.3
39087,2021,1,9.6
39087,2021,2,11.2
39087,2022,1,8.8
39087,2022,2,11.8
39089,2019,1,7.8
39089,2019,2,10.0
39089,2020,1,7.6
39089,2020,2,10.3
39089,2021,1,7.0
39089,2021,2,10.1
39089,2022,1,6.6
39089,2022,2,10.9
39093,2019,1,8.0
39093,2019,2,10.2
39093,2020,1,7.7
39093,2020,2,10.2
39093,2021,1,7.4
39093,2021,2,10.6
39093,2022,1,6.7
39093,2022,2,11.0
39095,2019,1,8.7
39095,2019,2,10.8
39095,2020,1,8.5
39095,2020,2,11.5
39095,2021,1,7.9
39095,2021,2,11.2
39095,2022,1,7.6
39095,2022,2,11.3
39097,2019,1,8.5
39097,2019,2,10.0
39097,2020,1,8.1
39097,2020,2,10.0
39097,2021,1,7.6
39097,2021,2,9.9
39097,2022,1,6.9
39097,2022,2,10.6
39099,2019,1,8.5
39099,2019,2,10.4
39099,2020,1,8.4
39099,2020,2,10.9
39099,2021,1,8.2
39099,2021,2,10.6
39099,2022,1,7.6
39099,2022,2,11.1
39103,2019,1,6.7
39103,2019,2,9.5
39103,2020,1,6.5
39103,2020,2,9.7
39103,2021,1,6.1
39103,2021,2,9.7
39103,2022,1,5.7
39103,2022,2,10.6
39109,2019,1,8.0
39109,2019,2,10.0
39109,2020,1,7.6
39109,2020,2,10.1
39109,2021,1,7.0
39109,2021,2,10.0
39109,2022,1,6.6
39109,2022,2,10.9
39113,2019,1,8.5
39113,2019,2,11.0
39113,2020,1,8.3
39113,2020,2,11.1
39113,2021,1,7.8
39113,2021,2,11.0
39113,2022,1,7.1
39113,2022,2,11.6
39133,2019,1,7.8
39133,2019,2,10.1
39133,2020,1,7.8
39133,2020,2,10.1
39133,2021,1,7.2
39133,2021,2,10.4
39133,2022,1,6.8
39133,2022,2,10.9
39135,2019,1,8.3
39135,2019,2,10.3
39135,2020,1,8.1
39135,2020,2,10.1
39135,2021,1,7.6
39135,2021,2,10.2
39135,2022,1,7.3
39135,2022,2,11.1
39145,2019,1,11.1
39145,2019,2,11.3
39145,2020,1,11.0
39145,2020,2,11.5
39145,2021,1,10.3
39145,2021,2,11.4
39145,2022,1,9.8
39145,2022,2,11.6
39151,2019,1,8.3
39151,2019,2,10.8
39151,2020,1,8.3
39151,2020,2,10.1
39151,2021,1,7.9
39151,2021,2,10.5
39151,2022,1,7.3
39151,2022,2,11.3
39153,2019,1,7.7
39153,2019,2,10.4
39153,2020,1,7.5
39153,2020,2,10.4
39153,2021,1,7.1
39153,2021,2,10.5
39153,2022,1,6.6
39153,2022,2,11.3
39155,2019,1,9.4
39155,2019,2,10.6
39155,2020,1,9.4
39155,2020,2,11.0
39155,2021,1,8.8
39155,2021,2,10.9
39155,2022,1,8.2
39155,2022,2,11.4
39165,2019,1,6.3
39165,2019,2,9.1
39165,2020,1,6.0
39165,2020,2,9.4
39165,2021,1,5.6
39165,2021,2,9.3
39165,2022,1,5.1
39165,2022,2,9.9
39167,2019,1,8.9
39167,2019,2,10.6
39167,2020,1,8.8
39167,2020,2,10.3
39167,2021,1,8.7
39167,2021,2,10.5
39167,2022,1,7.8
39167,2022,2,11.0
39173,2019,1,7.4
39173,2019,2,9.8
39173,2020,1,7.2
39173,2020,2,10.0
39173,2021,1,6.8
39173,2021,2,10.2
39173,2022,1,6.2
39173,2022,2,10.6
40001,2019,1,12.0
40001,2019,2,12.4
40001,2020,1,11.4
40001,2020,2,13.1
40001,2021,1,10.7
40001,2021,2,13.3
40001,2022,1,10.3
40001,2022,2,13.6
40017,2019,1,6.4
40017,2019,2,9.4
40017,2020,1,6.2
40017,2020,2,10.3
40017,2021,1,5.8
40017,2021,2,10.9
40017,2022,1,5.7
40017,2022,2,10.7
40019,2019,1,8.1
40019,2019,2,10.2
40019,2020,1,8.2
40019,2020,2,11.0
40019,2021,1,7.8
40019,2021,2,11.5
40019,2022,1,7.7
40019,2022,2,11.7
40023,2019,1,10.6
40023,2019,2,11.8
40027,2019,1,6.6
40027,2019,2,9.5
40027,2020,1,6.4
40027,2020,2,10.3
40027,2021,1,6.2
40027,2021,2,10.8
40027,2022,1,6.2
40027,2022,2,11.0
40031,2019,1,7.7
40031,2019,2,10.4
40031,2020,1,7.6
40031,2020,2,10.6
40031,2021,1,7.2
40031,2021,2,11.5
40031,2022,1,7.4
40031,2022,2,11.3
40037,2019,1,8.3
40037,2019,2,10.6
40037,2020,1,8.1
40037,2020,2,11.0
40037,2021,1,7.8
40037,2021,2,11.3
40037,2022,1,7.6
40037,2022,2,11.8
40039,2019,1,8.0
40039,2019,2,10.2
40043,2019,1,8.0
40043,2019,2,10.0
40043,2020,1,8.0
40043,2020,2,10.6
40043,2021,1,7.7
40043,2021,2,11.2
40043,2022,1,7.6
40043,2022,2,11.4
40069,2020,1,9.0
40069,2020,2,11.6
40071,2019,1,8.4
40071,2019,2,10.7
40071,2020,1,8.3
40071,2020,2,11.4
40071,2021,1,8.4
40071,2021,2,11.7
40071,2022,1,8.2
40071,2022,2,12.0
40075,2021,1,8.7
40075,2021,2,11.8
40075,2022,1,9.1
40075,2022,2,11.9
40087,2021,1,6.5
40087,2021,2,10.8
40087,2022,1,6.3
40087,2022,2,11.1
40097,2019,1,9.5
40097,2019,2,11.2
40097,2020,1,9.3
40097,2020,2,11.7
40097,2021,1,8.6
40097,2021,2,12.1
40097,2022,1,8.5
40097,2022,2,12.5
40105,2019,1,9.2
40105,2019,2,11.0
40105,2022,1,8.4
40105,2022,2,12.5
40109,2019,1,6.9
40109,2019,2,10.1
40109,2020,1,6.6
40109,2020,2,10.5
40109,2021,1,6.5
40109,2021,2,10.8
40109,2022,1,6.6
40109,2022,2,11.5
40113,2019,1,8.5
40113,2019,2,10.7
40113,2020,1,8.0
40113,2020,2,11.2
40113,2021,1,7.6
40113,2021,2,11.6
40113,2022,1,7.4
40113,2022,2,12.3
40115,2019,1,9.9
40115,2019,2,11.4
40115,2020,1,9.7
40115,2020,2,11.9
40115,2021,1,9.1
40115,2021,2,12.4
40115,2022,1,9.4
40115,2022,2,12.7
40121,2019,1,9.0
40121,2019,2,10.4
40121,2020,1,8.8
40121,2020,2,11.4
40121,2021,1,8.3
40121,2021,2,11.7
40121,2022,1,8.3
40121,2022,2,12.0
40135,2019,1,10.6
40135,2019,2,11.8
40135,2020,1,10.1
40135,2020,2,12.0
40135,2021,1,9.7
40135,2021,2,12.5
40135,2022,1,9.7
40135,2022,2,13.0
40143,2019,1,7.0
40143,2019,2,9.6
40143,2020,1,7.2
40143,2020,2,10.9
40143,2021,1,6.5
40143,2021,2,11.1
40143,2022,1,6.7
40143,2022,2,11.3
40147,2020,1,7.5
40147,2020,2,10.9
40147,2021,1,7.4
40147,2021,2,11.5
41001,2019,1,6.4
41001,2019,2,10.5
41001,2020,1,6.5
41001,2020,2,10.9
41001,2021,1,6.9
41001,2021,2,11.2
41001,2022,1,6.8
41001,2022,2,12.2
41003,2019,1,5.2
41003,2019,2,10.3
41003,2020,1,5.2
41003,2020,2,10.4
41003,2021,1,5.5
41003,2021,2,10.5
41003,2022,1,5.7
41003,2022,2,11.7
41005,2019,1,4.6
41005,2019,2,9.5
41005,2020,1,4.9
41005,2020,2,10.1
41005,2021,1,5.0
41005,2021,2,10.7
41005,2022,1,5.0
41005,2022,2,11.7
41009,2019,1,6.3
41009,2019,2,10.5
41009,2020,1,6.1
41009,2020,2,10.9
41009,2021,1,6.5
41009,2021,2,11.1
41009,2022,1,6.4
41009,2022,2,12.3
41013,2019,1,6.5
41013,2019,2,10.7
41013,2020,1,6.5
41013,2020,2,11.1
41013,2021,1,6.5
41013,2021,2,11.1
41013,2022,1,6.2
41013,2022,2,12.2
41017,2019,1,5.2
41017,2019,2,9.7
41017,2020,1,5.2
41017,2020,2,10.5
41017,2021,1,5.4
41017,2021,2,10.7
41017,2022,1,5.2
41017,2022,2,11.7
41019,2019,1,6.9
41019,2019,2,10.9
41019,2020,1,6.8
41019,2020,2,11.1
41019,2021,1,7.0
41019,2021,2,11.3
41023,2019,1,7.2
41023,2019,2,11.0
41023,2020,1,6.9
41023,2020,2,11.3
41023,2021,1,7.2
41023,2021,2,11.4
41023,2022,1,7.2
41023,2022,2,12.6
41025,2019,1,6.5
41025,2019,2,10.7
41025,2020,1,6.7
41025,2020,2,11.0
41025,2021,1,7.8
41025,2021,2,11.6
41025,2022,1,8.0
41025,2022,2,12.9
41029,2019,1,6.1
41029,2019,2,10.4
41029,2020,1,6.2
41029,2020,2,11.2
41029,2021,1,6.5
41029,2021,2,11.0
41029,2022,1,6.3
41029,2022,2,12.2
41031,2019,1,6.5
41031,2019,2,10.7
41031,2020,1,6.6
41031,2020,2,11.1
41031,2021,1,6.8
41031,2021,2,11.3
41031,2022,1,6.6
41031,2022,2,12.2
41033,2019,1,7.2
41033,2019,2,11.0
41033,2020,1,7.4
41033,2020,2,11.7
41033,2021,1,7.6
41033,2021,2,11.6
41033,2022,1,7.7
41033,2022,2,12.7
41035,2019,1,6.9
41035,2019,2,10.8
41035,2020,1,7.4
41035,2020,2,11.5
41035,2021,1,7.6
41035,2021,2,11.5
41035,2022,1,7.6
41035,2022,2,12.7
41037,2019,1,7.4
41037,2019,2,10.8
41037,2020,1,7.3
41037,2020,2,11.0
41037,2021,1,7.8
41037,2021,2,11.3
41037,2022,1,7.6
41037,2022,2,12.2
41039,2019,1,6.2
41039,2019,2,11.2
41039,2020,1,6.2
41039,2020,2,11.6
41039,2021,1,6.4
41039,2021,2,11.6
41039,2022,1,6.5
41039,2022,2,12.3
41043,2019,1,6.5
41043,2019,2,11.1
41043,2020,1,6.4
41043,2020,2,11.3
41043,2021,1,6.7
41043,2021,2,11.3
41043,2022,1,6.8
41043,2022,2,12.6
41047,2019,1,5.9
41047,2019,2,10.6
41047,2020,1,6.5
41047,2020,2,11.0
41047,2021,1,6.6
41047,2021,2,11.5
41047,2022,1,6.4
41047,2022,2,12.2
41051,2019,1,4.9
41051,2019,2,9.9
41051,2020,1,5.0
41051,2020,2,10.1
41051,2021,1,5.2
41051,2021,2,10.9
41051,2022,1,5.1
41051,2022,2,11.7
41059,2019,1,6.6
41059,2019,2,10.3
41059,2020,1,6.7
41059,2020,2,10.7
41059,2021,1,7.0
41059,2021,2,11.0
41059,2022,1,7.0
41059,2022,2,12.0
41061,2019,1,6.6
41061,2019,2,10.8
41061,2020,1,6.6
41061,2020,2,11.1
41061,2021,1,6.8
41061,2021,2,11.2
41061,2022,1,7.0
41061,2022,2,12.4
41063,2019,1,6.1
41063,2019,2,10.7
41063,2020,1,5.8
41063,2020,2,10.9
41063,2021,1,5.9
41063,2021,2,11.0
41063,2022,1,5.8
41063,2022,2,12.1
41065,2019,1,6.1
41065,2019,2,10.3
41065,2020,1,6.4
41065,2020,2,11.0
